index Betriebname Milchmenge Fett.B Laktationstag BetriebDatum
723 Dummerstorf 0.261199993486677 0.146332922337898 60 Dummerstor2009-09-01
724 Luessow 0.220123164847763 -0.24746235159003 88 Luessow2009-08-03
725 Luessow 0.603506898810963 0.0778467877417368 41 Luessow2009-08-03
726 Krabben 0.932121527922277 -0.350191553484273 63 Krabben2009-05-05
727 Luessow 0.48027641289422 0.420277460722545 36 Luessow2009-08-03
728 Krabben 0.507660965320162 0.677100465458151 65 Krabben2009-07-06
729 Luessow -0.108491464263552 0.334669792477343 50 Luessow2009-08-03
730 Krabben 1.11012111869091 -0.521406889974676 73 Krabben2009-05-05
731 Krabben 0.932121527922277 -0.196097750642909 105 Krabben2009-05-05
732 Luessow 0.19273861242182 1.24211107587648 33 Luessow2009-08-03
733 Luessow 0.548737793959077 -0.470042289027555 45 Luessow2009-08-03
734 Luessow 0.179046336208848 -0.26458388523907 30 Luessow2009-08-03
735 Krabben 0.261199993486677 -1.03505289944589 43 Krabben2009-05-05
736 Krabben 0.918429251709305 0.608614330861989 110 Krabben2009-05-05
737 Luessow -0.259106502606237 -0.69262222646508 31 Luessow2009-08-03
738 Luessow 0.507660965320162 -1.49733430796998 45 Luessow2009-08-03
739 Vipperow 0.740429660940677 0.334669792477343 77 Vipperow2009-09-01
740 Luessow 0.38443047940342 -1.29187590418149 81 Luessow2009-08-03
741 Dummerstorf 1.41135119537628 -0.418677688080434 47 Dummerstor2009-09-01
742 Krabben -0.259106502606237 0.831194268299514 84 Krabben2009-05-05
743 Krabben 0.357045926977477 -0.196097750642909 79 Krabben2009-07-06
744 Krabben 0.808891042005534 -0.367313087133313 27 Krabben2009-05-05
745 Luessow -0.300183331245152 0.317548258828302 33 Luessow2009-08-03
746 Luessow 0.973198356561191 0.180575989635979 27 Luessow2009-08-03
747 Luessow -0.300183331245152 0.231940590583101 87 Luessow2009-08-03
748 Luessow -0.587721131717552 -1.37748357242669 77 Luessow2009-08-03
749 Luessow 0.274892269699648 -0.487163822676596 35 Luessow2009-08-03
750 Krabben -0.491875198226752 1.99545855643426 24 Krabben2009-07-06
751 Krabben 1.02796746141308 -0.949445231200685 74 Krabben2009-07-06
752 Luessow -0.450798369587837 0.00936065314557523 70 Luessow2009-08-03
753 Luessow -1.28602721857909 0.814072734650472 22 Luessow2009-08-03
754 Luessow 0.507660965320162 0.026482186794616 30 Luessow2009-08-03
755 Luessow -0.0263378069857231 -0.367313087133313 49 Luessow2009-08-03
756 Luessow 0.00104674544021977 -0.144733149695788 84 Luessow2009-08-03
757 Luessow -1.06695079917155 -1.15490363498917 55 Luessow2009-08-03
758 Luessow -0.628797960356466 0.779829667352392 80 Luessow2009-08-03
759 Luessow -0.327567883671094 0.300426725179262 79 Luessow2009-08-03
760 Luessow -0.76572072248618 -0.0420039478015456 74 Luessow2009-08-03
761 Luessow -0.57402885550458 0.386034393424463 26 Luessow2009-08-03
762 Krabben 1.12381339490388 -0.452920755378515 43 Krabben2009-05-05
763 Luessow 0.00104674544021977 -0.178976216993869 59 Luessow2009-08-03
764 Luessow 0.411815031829363 1.19074647492936 26 Luessow2009-08-03
765 Luessow 0.0558158502921055 -0.915202163902605 62 Luessow2009-08-03
766 Luessow -0.66987478899538 0.283305191530221 67 Luessow2009-08-03
767 Luessow 0.247507717273705 0.231940590583101 66 Luessow2009-08-03
768 Luessow 0.57612234638502 0.19769752328502 63 Luessow2009-08-03
769 Luessow 0.726737384727705 -0.452920755378515 92 Luessow2009-08-03
770 Luessow 0.357045926977477 -1.17202516863821 74 Luessow2009-08-03
771 Krabben -0.396029264735952 0.831194268299514 111 Krabben2009-05-05
772 Luessow 1.39765891916331 0.437398994371585 52 Luessow2009-08-03
773 Luessow -0.464490645800809 -0.863837562955484 68 Luessow2009-08-03
774 Krabben 0.151661783782905 -0.315948486186192 109 Krabben2009-05-05
775 Luessow 0.315969098338563 1.2934756768236 49 Luessow2009-08-03
776 Luessow 1.11012111869091 -0.230340817940989 54 Luessow2009-08-03
777 Luessow -1.31341177100504 3.21108744551613 92 Luessow2009-08-03
778 Luessow -0.0537223594116659 0.540128196265828 35 Luessow2009-08-03
779 Luessow -1.51879591419961 1.55029868155921 91 Luessow2009-08-03
780 Luessow -0.0537223594116659 -0.0762470150996263 42 Luessow2009-08-03
781 Luessow 1.76735037691353 -0.487163822676596 33 Luessow2009-08-03
782 Luessow -0.176952845328409 0.19769752328502 46 Luessow2009-08-31
783 Luessow -0.0537223594116659 -1.10353903404205 61 Luessow2009-08-03
784 Luessow 0.57612234638502 -0.0933685487486663 34 Luessow2009-08-03
785 Krabben 0.630891451236905 -0.761108361061241 62 Krabben2009-07-06
786 Rothenkirchen 0.411815031829363 0.249062124232141 96 Rothenkirc2009-05-18
787 Wendhof -1.03956624674561 -1.4630912406719 101 Wendhof2009-09-10
788 Rothenkirchen 1.12381339490388 -1.20626823593629 65 Rothenkirc2009-05-18
789 Rothenkirchen -1.12171990402344 -0.435799221729474 62 Rothenkirc2009-05-18
790 Rothenkirchen -0.204337397754352 0.591492797212948 39 Rothenkirc2009-05-18
791 Rothenkirchen 0.370738203190448 -0.435799221729474 100 Rothenkirc2009-05-18
792 Rothenkirchen 0.137969507569934 -0.144733149695788 110 Rothenkirc2009-09-14
793 Krabben -0.149568292902466 -0.555649957272757 28 Krabben2009-07-06
794 Rothenkirchen -0.66987478899538 0.180575989635979 100 Rothenkirc2009-05-18
795 Krabben -0.218029673967323 1.25923260952552 30 Krabben2009-07-06
796 Rothenkirchen 2.19181093951565 -0.452920755378515 78 Rothenkirc2009-05-18
797 Krabben -0.930028037041837 0.557249729914868 55 Krabben2009-07-06
798 Wendhof -1.46402680934772 0.146332922337898 60 Wendhof2009-09-10
799 Vipperow 0.315969098338563 0.043603720443656 71 Vipperow2009-09-01
800 Krabben 1.02796746141308 -0.966566764849726 35 Krabben2009-07-06
801 Rothenkirchen 0.713045108514734 -0.452920755378515 39 Rothenkirc2009-05-18
802 Rothenkirchen -0.28649105503218 0.180575989635979 61 Rothenkirc2009-05-18
803 Rothenkirchen 1.67150444342273 0.505885128967746 66 Rothenkirc2009-05-18
804 Vipperow 0.548737793959077 2.14955235927562 30 Vipperow2009-09-01
805 Krabben -0.327567883671094 1.55029868155921 38 Krabben2009-07-06
806 Krabben 0.315969098338563 0.642857398160069 39 Krabben2009-07-06
807 Krabben 0.137969507569934 -0.127611616046747 35 Krabben2009-07-06
808 Krabben 0.603506898810963 -0.70974376011412 65 Krabben2009-05-05
809 Krabben 0.343353650764505 -0.00776088050346478 34 Krabben2009-07-06
810 Krabben 0.425507308042334 -0.161854683344828 66 Krabben2009-05-05
811 Krabben 0.86366014685742 -1.60006350986422 75 Krabben2009-07-06
812 Krabben 0.124277231356963 0.865437335597594 33 Krabben2009-07-06
813 Rothenkirchen 0.452891860468277 0.146332922337898 84 Rothenkirc2009-05-18
814 Rothenkirchen 0.891044699283362 -0.761108361061241 59 Rothenkirc2009-05-18
815 Wendhof 0.849967870644448 -0.624136091868918 77 Wendhof2009-09-10
816 Rothenkirchen 0.48027641289422 -0.521406889974676 92 Rothenkirc2009-05-18
817 Wendhof -0.875258932189951 -1.44596970702286 50 Wendhof2009-05-11
818 Rothenkirchen 1.69888899584868 -1.24051130323437 85 Rothenkirc2009-05-18
819 Krabben 0.0284312978661626 1.34484027777072 53 Krabben2009-07-06
820 Rothenkirchen 0.0695081265050769 -1.00080983214781 114 Rothenkirc2009-09-14
821 Wendhof -1.49141136177367 -0.350191553484273 39 Wendhof2009-09-10
822 Rothenkirchen 0.206430888634791 -0.110490082397707 32 Rothenkirc2009-05-18
823 Rothenkirchen 0.28858454591262 -0.0248824141525055 79 Rothenkirc2009-05-18
824 Rothenkirchen 0.726737384727705 -0.761108361061241 108 Rothenkirc2009-05-18
825 Rothenkirchen 1.87688858661731 -0.127611616046747 67 Rothenkirc2009-05-18
826 Wendhof -0.820489827338066 0.0949683213907776 62 Wendhof2009-09-10
827 Krabben 0.398122755616391 1.32771874412168 35 Krabben2009-05-05
828 Krabben -0.354952436097037 -0.487163822676596 76 Krabben2009-07-06
829 Rothenkirchen 0.658276003662848 0.266183657881181 28 Rothenkirc2009-05-18
830 Wendhof -1.09433535159749 -0.196097750642909 59 Wendhof2009-09-10
831 Wendhof -1.61464184769041 -0.230340817940989 78 Wendhof2009-09-10
832 Rothenkirchen 0.466584136681248 -0.0762470150996263 44 Rothenkirc2009-05-18
833 Wendhof -1.95694875301469 0.540128196265828 97 Wendhof2009-09-10
834 Rothenkirchen -0.135876016689494 -0.555649957272757 90 Rothenkirc2009-09-14
835 Krabben 0.28858454591262 0.386034393424463 73 Krabben2009-07-06
836 Wendhof -0.902643484615894 0.129211388688858 87 Wendhof2009-09-10
837 Krabben 0.521353241533134 1.2078680085784 49 Krabben2009-07-06
838 Rothenkirchen 1.71258127206165 -1.00080983214781 63 Rothenkirc2009-05-18
839 Rothenkirchen 0.0832004027180483 2.61183376779971 71 Rothenkirc2009-09-14
840 Krabben 0.0421235740791341 -0.127611616046747 100 Krabben2009-07-06
841 Wendhof -0.834182103551037 -0.778229894710282 80 Wendhof2009-09-10
842 Krabben 0.0558158502921055 1.07089573938608 36 Krabben2009-05-05
843 Krabben 0.86366014685742 -0.0420039478015456 68 Krabben2009-05-05
844 Rothenkirchen -0.532952026865666 0.574371263563908 69 Rothenkirc2009-09-14
845 Rothenkirchen 1.02796746141308 -0.26458388523907 64 Rothenkirc2009-09-14
846 Wendhof -0.0537223594116659 -0.812472962008363 74 Wendhof2009-09-10
847 Krabben 0.603506898810963 -1.30899743783053 58 Krabben2009-07-06
848 Rothenkirchen 1.09642884247793 -1.15490363498917 81 Rothenkirc2009-05-18
849 Rothenkirchen 0.86366014685742 -2.45614019231624 79 Rothenkirc2009-05-18
850 Krabben -0.122183740476523 0.403155927073505 67 Krabben2009-07-06
851 Wendhof -1.06695079917155 -0.898080630253564 65 Wendhof2009-05-11
852 Krabben 0.315969098338563 -0.983688298498766 77 Krabben2009-07-06
853 Krabben 0.165354059995877 -0.298826952537151 58 Krabben2009-07-06
854 Wendhof -0.272798778819209 -0.863837562955484 52 Wendhof2009-09-10
855 Krabben 1.01427518520011 -0.452920755378515 62 Krabben2009-07-06
856 Krabben 0.398122755616391 -1.17202516863821 63 Krabben2009-05-05
857 Rothenkirchen -0.204337397754352 3.29669511376133 83 Rothenkirc2009-05-18
858 Krabben 0.658276003662848 -0.487163822676596 24 Krabben2009-05-05
859 Wendhof -1.79264143845904 0.180575989635979 94 Wendhof2009-09-10
860 Wendhof -1.01218169431967 -0.487163822676596 52 Wendhof2009-09-10
861 Rothenkirchen -0.341260159884066 -0.315948486186192 49 Rothenkirc2009-05-18
862 Krabben 0.19273861242182 -1.30899743783053 33 Krabben2009-07-06
863 Rothenkirchen -0.57402885550458 0.437398994371585 23 Rothenkirc2009-05-18
864 Rothenkirchen -0.902643484615894 -0.607014558219878 103 Rothenkirc2009-05-18
865 Wendhof -1.53248819041258 -0.69262222646508 109 Wendhof2009-09-10
866 Rothenkirchen 0.535045517746105 -0.315948486186192 84 Rothenkirc2009-05-18
867 Wendhof -1.73787233360715 -0.555649957272757 24 Wendhof2009-09-10
868 Rothenkirchen 0.370738203190448 -0.435799221729474 42 Rothenkirc2009-05-18
869 Rothenkirchen 0.151661783782905 -0.812472962008363 60 Rothenkirc2009-09-14
870 Rothenkirchen 0.220123164847763 0.420277460722545 80 Rothenkirc2009-05-18
871 Rothenkirchen -0.218029673967323 -1.32611897147957 97 Rothenkirc2009-05-18
872 Krabben 0.836275594431477 -0.0591254814505863 48 Krabben2009-05-05
873 Krabben -0.491875198226752 -0.898080630253564 60 Krabben2009-07-06
874 Schildt -0.505567474439723 -0.470042289027555 37 Schildt2009-05-14
875 Vipperow 0.685660556088791 -0.812472962008363 42 Vipperow2009-09-01
876 Stove 0.206430888634791 0.471642061669666 61 Stove2009-08-11
877 Vipperow -0.218029673967323 -0.418677688080434 52 Vipperow2009-11-02
878 Vipperow 0.548737793959077 -1.24051130323437 64 Vipperow2009-11-02
879 Vipperow 0.95950608034822 1.34484027777072 27 Vipperow2009-11-02
880 Stove -0.628797960356466 1.2934756768236 74 Stove2009-08-11
881 Vipperow 0.48027641289422 -2.6958416634028 71 Vipperow2009-11-02
882 Vipperow 0.973198356561191 -0.624136091868918 62 Vipperow2009-11-02
883 Vipperow 0.713045108514734 3.09123670997284 30 Vipperow2009-11-02
884 Dargun 1.87688858661731 -0.538528423623717 110 Dargun2009-11-02
885 Stove -0.710951617634294 -1.58294197621518 66 Stove2009-08-11
886 Vipperow -1.23125811372721 3.36518124835749 50 Vipperow2009-11-02
887 Vipperow 0.808891042005534 0.659978931809109 76 Vipperow2009-11-02
888 Ducherow 0.220123164847763 -1.39460510607574 36 Ducherow2009-07-20
889 Ducherow -0.327567883671094 -0.572771490921797 40 Ducherow2009-07-20
890 Vipperow 0.521353241533134 0.882558869246634 42 Vipperow2009-09-01
891 Vipperow -0.0811069118376088 1.27635414317456 33 Vipperow2009-11-02
892 Vipperow 0.343353650764505 0.523006662616786 53 Vipperow2009-11-02
893 Vipperow 1.00058290898713 0.231940590583101 49 Vipperow2009-11-02
894 Stove -0.38233698852298 -0.418677688080434 50 Stove2009-08-11
895 Vipperow 0.110584955143991 -0.333070019835232 48 Vipperow2009-11-02
896 Ducherow 1.23335160460765 -0.983688298498766 90 Ducherow2009-11-16
897 Dargun 0.973198356561191 -0.624136091868918 116 Dargun2009-11-02
898 Dargun 0.329661374551534 0.043603720443656 110 Dargun2009-11-02
899 Ducherow -0.724643893847266 -0.0591254814505863 33 Ducherow2009-07-20
900 Dargun 1.42504347158925 -0.538528423623717 100 Dargun2009-11-02
901 Vipperow 0.493968689107191 -0.418677688080434 69 Vipperow2009-09-01
902 Vipperow 1.19227477596873 1.65302788345345 76 Vipperow2009-11-02
903 Vipperow 0.302276822125591 -0.435799221729474 62 Vipperow2009-09-01
904 Ducherow -0.409721540948923 -0.658379159166999 80 Ducherow2009-07-20
905 Ducherow 0.521353241533134 -0.69262222646508 82 Ducherow2009-07-20
906 Ducherow -1.03956624674561 1.10513880668416 48 Ducherow2009-07-20
907 Ducherow -0.587721131717552 -0.67550069281604 81 Ducherow2009-09-21
908 Vipperow 1.26073615703359 2.73168450334299 27 Vipperow2009-11-02
909 Dargun 0.644583727449877 0.146332922337898 87 Dargun2009-11-02
910 Ducherow -0.259106502606237 -0.0248824141525055 78 Ducherow2009-09-21
911 Usedom -0.38233698852298 -1.22338976958533 114 Usedom2009-11-03
912 Ducherow 0.0147390216531912 0.026482186794616 76 Ducherow2009-07-20
913 Melkof 0.206430888634791 -0.966566764849726 69 Melkof2009-07-23
914 Goermin 0.836275594431477 1.61878481615537 60 Goermin2009-07-13
915 Vipperow 0.57612234638502 -0.401556154431393 56 Vipperow2009-11-02
916 Ducherow -0.245414226393266 0.779829667352392 113 Ducherow2009-11-16
917 Vipperow 0.179046336208848 -0.0248824141525055 44 Vipperow2009-11-02
918 Ducherow 1.17858249975576 -0.504285356325636 29 Ducherow2009-07-20
919 Ducherow -0.820489827338066 0.762708133703352 79 Ducherow2009-09-21
920 Vipperow 2.04119590117296 1.56742021520825 46 Vipperow2009-11-02
921 Ducherow -0.76572072248618 -0.70974376011412 45 Ducherow2009-07-20
922 Ducherow -0.231721950180294 -0.230340817940989 78 Ducherow2009-07-20
923 Ducherow -0.135876016689494 -1.66854964446038 48 Ducherow2009-07-20
924 Stove -0.163260569115437 -0.658379159166999 54 Stove2009-08-11
925 Melkof -0.505567474439723 -1.20626823593629 58 Melkof2009-07-23
926 Ducherow -0.450798369587837 0.163454455986939 54 Ducherow2009-07-20
927 Ducherow -0.820489827338066 1.07089573938608 116 Ducherow2009-11-16
928 Ducherow 0.603506898810963 -0.452920755378515 57 Ducherow2009-07-20
929 Ducherow 0.206430888634791 -0.67550069281604 76 Ducherow2009-07-20
930 Vipperow 0.95950608034822 0.625735864511029 34 Vipperow2009-11-02
931 Melkof -0.122183740476523 -1.58294197621518 63 Melkof2009-07-23
932 Stove -0.218029673967323 0.386034393424463 40 Stove2009-08-11
933 Goermin 0.124277231356963 -1.5486989089171 50 Goermin2009-07-13
934 Ducherow 0.0421235740791341 -0.932323697551645 78 Ducherow2009-09-21
935 Ducherow 0.699352832301762 -1.51445584161902 57 Ducherow2009-07-20
936 Ducherow -0.28649105503218 0.471642061669666 78 Ducherow2009-07-20
937 Ducherow -0.560336579291609 0.420277460722545 71 Ducherow2009-07-20
938 Ducherow 0.589814622597991 -0.795351428359322 78 Ducherow2009-09-21
939 Stove -1.60094957147744 -0.487163822676596 75 Stove2009-08-11
940 Melkof -0.231721950180294 -0.452920755378515 23 Melkof2009-07-23
941 Goermin 0.603506898810963 -0.761108361061241 73 Goermin2009-07-13
942 Ducherow 0.713045108514734 -1.22338976958533 116 Ducherow2009-11-16
943 Vipperow 1.46612030022816 1.67014941710249 72 Vipperow2009-11-02
944 Goermin 1.35658209052439 -1.05217443309493 69 Goermin2009-07-13
945 Stove 0.0147390216531912 0.249062124232141 43 Stove2009-08-11
946 Stove 1.08273656626496 -1.65142811081134 48 Stove2009-08-11
947 Stove 0.76781421336662 -0.67550069281604 76 Stove2009-08-11
948 Melkof 0.274892269699648 0.19769752328502 104 Melkof2009-11-24
949 Luessow 0.932121527922277 -0.350191553484273 24 Luessow2009-11-02
950 Ducherow 0.151661783782905 -0.863837562955484 43 Ducherow2009-07-20
951 Ducherow 0.562430070172048 -0.110490082397707 62 Ducherow2009-07-20
952 Ducherow 0.0968926789310198 0.386034393424463 25 Ducherow2009-07-20
953 Ducherow 0.67196827987582 -1.00080983214781 58 Ducherow2009-07-20
954 Ducherow -1.64202640011635 1.75575708534769 80 Ducherow2009-09-21
955 Dargun 0.439199584255305 -1.08641750039301 114 Dargun2009-11-02
956 Ducherow 0.247507717273705 -0.898080630253564 23 Ducherow2009-07-20
957 Goermin 1.31550526188548 0.163454455986939 69 Goermin2009-07-13
958 Goermin -0.38233698852298 1.43044794601593 81 Goermin2009-07-13
959 Ducherow 1.38396664295033 -1.10353903404205 64 Ducherow2009-09-21
960 Ducherow 0.0695081265050769 -1.06929596674397 61 Ducherow2009-07-20
961 Goermin 1.31550526188548 -1.5486989089171 82 Goermin2009-07-13
962 Melkof -0.149568292902466 -0.418677688080434 69 Melkof2009-07-23
963 Stove 0.0147390216531912 0.745586600054312 52 Stove2009-08-11
964 Ducherow -0.66987478899538 0.540128196265828 42 Ducherow2009-07-20
965 Goermin 0.67196827987582 0.351791326126383 66 Goermin2009-07-13
966 Melkof -0.532952026865666 0.608614330861989 114 Melkof2009-11-24
967 Krabben -0.231721950180294 0.043603720443656 107 Krabben2009-10-04
968 Kastanienhof -2.01171785786658 -0.196097750642909 59 Kastanienh2009-07-14
969 Rothenkirchen 0.0147390216531912 -1.27475437053245 56 Rothenkirc2009-07-13
970 Rothenkirchen 0.179046336208848 -0.196097750642909 92 Rothenkirc2009-09-14
971 Rothenkirchen 1.32919753809845 -1.25763283688341 38 Rothenkirc2009-07-13
972 Barth 0.48027641289422 -0.898080630253564 93 Barth2009-09-07
973 Rothenkirchen -0.834182103551037 -0.0762470150996263 52 Rothenkirc2009-09-14
974 Rothenkirchen -0.149568292902466 -0.452920755378515 69 Rothenkirc2009-07-13
975 Rothenkirchen 0.891044699283362 -1.60006350986422 88 Rothenkirc2009-09-14
976 Rothenkirchen 1.09642884247793 -1.44596970702286 108 Rothenkirc2009-09-14
977 Rothenkirchen 0.973198356561191 -0.966566764849726 76 Rothenkirc2009-09-14
978 Rothenkirchen 1.06904429005199 -2.04522338473927 113 Rothenkirc2009-11-16
979 Rothenkirchen 0.57612234638502 -0.572771490921797 75 Rothenkirc2009-07-13
980 Wendhof -0.847874379764009 -1.68567117810942 65 Wendhof2009-07-16
981 Rothenkirchen 1.06904429005199 -1.82264344730174 71 Rothenkirc2009-07-13
982 Melkof -0.259106502606237 -0.230340817940989 102 Melkof2009-11-24
983 Rothenkirchen 0.795198765792562 -1.87400804824887 56 Rothenkirc2009-09-14
984 Wendhof -1.05325852295858 -0.589893024570837 37 Wendhof2009-09-10
985 Rothenkirchen 0.247507717273705 1.24211107587648 65 Rothenkirc2009-09-14
986 Rothenkirchen 0.220123164847763 -1.20626823593629 55 Rothenkirc2009-07-13
987 Rothenkirchen 1.72627354827462 -0.778229894710282 44 Rothenkirc2009-09-14
988 Rothenkirchen 0.973198356561191 -0.281705418888111 86 Rothenkirc2009-09-14
989 Wendhof -0.122183740476523 -0.658379159166999 68 Wendhof2009-11-12
990 Wendhof -1.47771908556069 0.129211388688858 105 Wendhof2009-09-10
991 Rothenkirchen 0.0832004027180483 -1.17202516863821 58 Rothenkirc2009-07-13
992 Wendhof -1.79264143845904 0.403155927073505 107 Wendhof2009-09-10
993 Rothenkirchen -0.108491464263552 -0.418677688080434 113 Rothenkirc2009-09-14
994 Melkof -1.31341177100504 2.32076769576603 110 Melkof2009-11-24
995 Rothenkirchen 0.548737793959077 -1.08641750039301 61 Rothenkirc2009-07-13
996 Rothenkirchen -0.57402885550458 -0.26458388523907 69 Rothenkirc2009-07-13
997 Wendhof -3.33986865052481 -1.08641750039301 84 Wendhof2009-11-12
998 Kastanienhof -2.09387151514441 0.163454455986939 75 Kastanienh2009-07-14
999 Wendhof -0.916335760828866 -0.384434620782353 59 Wendhof2009-11-12
1000 Wendhof -0.697259341421323 -0.70974376011412 59 Wendhof2009-09-10
1001 Rothenkirchen -0.176952845328409 -0.452920755378515 62 Rothenkirc2009-07-13
1002 Rothenkirchen 0.0284312978661626 -0.0933685487486663 72 Rothenkirc2009-09-14
1003 Wendhof -1.03956624674561 1.96121548913618 80 Wendhof2009-11-12
1004 Wendhof -0.888951208402923 0.642857398160069 84 Wendhof2009-11-12
1005 Rothenkirchen -0.560336579291609 0.762708133703352 94 Rothenkirc2009-09-14
1006 Melkof -1.19018128508829 0.334669792477343 69 Melkof2009-07-23
1007 Wendhof -0.423413817161894 0.266183657881181 69 Wendhof2009-11-12
1008 Rothenkirchen -0.28649105503218 0.112089855039818 56 Rothenkirc2009-09-14
1009 Kastanienhof -2.58679345881138 0.180575989635979 80 Kastanienh2009-07-14
1010 Rothenkirchen -0.793105274912123 -0.384434620782353 60 Rothenkirc2009-07-13
1011 Wendhof -0.601413407930523 1.00240960478992 68 Wendhof2009-07-16
1012 Rothenkirchen 0.247507717273705 -0.72686529376316 46 Rothenkirc2009-09-14
1013 Kastanienhof -2.03910241029252 0.933923470193756 57 Kastanienh2009-07-14
1014 Melkof -0.396029264735952 0.146332922337898 41 Melkof2009-07-23
1015 Wendhof -1.53248819041258 0.985288071140877 59 Wendhof2009-11-12
1016 Rothenkirchen 0.795198765792562 0.933923470193756 56 Rothenkirc2009-09-14
1017 Wendhof -2.25817882970007 -0.67550069281604 32 Wendhof2009-09-10
1018 Wendhof -0.0400300831986945 -1.10353903404205 58 Wendhof2009-11-12
1019 Rothenkirchen -0.272798778819209 -1.27475437053245 67 Rothenkirc2009-07-13
1020 Wendhof -1.47771908556069 -0.846716029306444 99 Wendhof2009-09-10
1021 Kastanienhof -2.06648696271847 -0.26458388523907 68 Kastanienh2009-07-14
1022 Wendhof -1.12171990402344 -0.72686529376316 80 Wendhof2009-09-10
1023 Kastanienhof -2.14864061999629 3.41654584930461 72 Kastanienh2009-07-14
1024 Melkof -0.656182512782409 -1.12066056769109 68 Melkof2009-07-23
1025 Wendhof -2.53202435395949 -0.161854683344828 33 Wendhof2009-09-10
1026 Wendhof -0.875258932189951 0.711343532756231 54 Wendhof2009-11-12
1027 Kastanienhof -2.06648696271847 1.01953113843896 71 Kastanienh2009-07-14
1028 Wendhof -0.724643893847266 -1.32611897147957 37 Wendhof2009-09-10
1029 Wendhof -1.23125811372721 -0.0420039478015456 94 Wendhof2009-09-10
1030 Melkof 0.617199175023934 -0.915202163902605 51 Melkof2009-07-23
1031 Rothenkirchen -0.806797551125094 -0.230340817940989 45 Rothenkirc2009-09-14
1032 Melkof -0.57402885550458 -0.367313087133313 41 Melkof2009-07-23
1033 Wendhof -0.738336170060237 -0.435799221729474 39 Wendhof2009-09-10
1034 Wendhof -1.71048778118121 -1.77127884635462 35 Wendhof2009-09-10
1035 Wendhof 0.179046336208848 -1.08641750039301 59 Wendhof2009-09-10
1036 Rothenkirchen 0.0147390216531912 -0.555649957272757 84 Rothenkirc2009-09-14
1037 Kastanienhof -1.40925770449584 -0.213219284291949 62 Kastanienh2009-07-14
1038 Luebesse -0.423413817161894 -0.452920755378515 64 Luebesse2009-09-03
1039 Melkof -0.66987478899538 -1.36036203877765 102 Melkof2009-07-23
1040 Melkof 0.713045108514734 -1.53157737526806 63 Melkof2009-07-23
1041 Melkof -0.902643484615894 -0.966566764849726 58 Melkof2009-07-23
1042 Rothenkirchen -0.176952845328409 0.317548258828302 29 Rothenkirc2009-05-18
1043 Melkof 0.315969098338563 0.0607252540926968 68 Melkof2009-07-23
1044 Kastanienhof -2.72371622094109 0.420277460722545 74 Kastanienh2009-07-14
1045 Melkof -1.38187315206989 1.55029868155921 114 Melkof2009-11-24
1046 Melkof 0.165354059995877 -1.92537264919599 41 Melkof2009-07-23
1047 Wendhof -1.42294998070881 0.146332922337898 66 Wendhof2009-11-12
1048 Kastanienhof -3.35356092673778 -0.452920755378515 90 Kastanienh2009-07-14
1049 Rothenkirchen 1.20596705218171 -0.504285356325636 74 Rothenkirc2009-07-13
1050 Melkof 0.357045926977477 -0.0933685487486663 77 Melkof2009-07-23
1051 Kastanienhof -1.73787233360715 -0.281705418888111 65 Kastanienh2009-07-14
1052 Melkof 0.0832004027180483 0.0607252540926968 41 Melkof2009-07-23
1053 Wendhof -0.532952026865666 -0.384434620782353 103 Wendhof2009-09-10
1054 Kastanienhof -2.75110077336704 1.49893408061209 57 Kastanienh2009-07-14
1055 Melkof -0.218029673967323 -0.452920755378515 69 Melkof2009-07-23
1056 Wendhof -1.53248819041258 -0.0762470150996263 59 Wendhof2009-09-10
1057 Melkof -0.820489827338066 -0.213219284291949 104 Melkof2009-11-24
1058 Kastanienhof -2.31294793455195 1.10513880668416 72 Kastanienh2009-07-14
1059 Krabben 0.165354059995877 -1.36036203877765 51 Krabben2009-11-02
1060 Krabben -0.313875607458123 0.505885128967746 59 Krabben2009-11-02
1061 Krabben 0.206430888634791 -0.110490082397707 105 Krabben2009-10-04
1062 Krabben -0.163260569115437 1.036652672088 106 Krabben2009-10-04
1063 Schildt -0.272798778819209 0.00936065314557523 43 Schildt2009-05-14
1064 Schildt -0.327567883671094 -0.178976216993869 67 Schildt2009-05-14
1065 Krabben 0.57612234638502 -0.915202163902605 90 Krabben2009-10-04
1066 Schildt 0.0695081265050769 0.711343532756231 53 Schildt2009-05-14
1067 Schildt -0.601413407930523 1.2078680085784 67 Schildt2009-05-14
1068 Schildt 0.57612234638502 -0.966566764849726 98 Schildt2009-05-14
1069 Schildt -0.793105274912123 -0.658379159166999 113 Schildt2009-05-14
1070 Schildt -0.423413817161894 -0.178976216993869 61 Schildt2009-09-16
1071 Krabben -0.532952026865666 -0.829594495657403 89 Krabben2009-10-04
1072 Schildt -1.23125811372721 0.608614330861989 46 Schildt2009-07-16
1073 Wendhof 0.329661374551534 -0.521406889974676 72 Wendhof2009-11-12
1074 Wendhof -1.39556542828287 2.38925383036219 55 Wendhof2009-09-10
1075 Krabben -0.820489827338066 0.677100465458151 103 Krabben2009-10-04
1076 Krabben -0.464490645800809 -0.0933685487486663 109 Krabben2009-10-04
1077 Krabben 0.891044699283362 -0.00776088050346478 93 Krabben2009-10-04
1078 Schildt -1.40925770449584 1.036652672088 51 Schildt2009-09-16
1079 Schildt -0.615105684143494 0.985288071140877 32 Schildt2009-05-14
